id,type,geometry,highway,lanes,tunnel,bridge,roundabout,oneway,length,maxspeed,u,v,s_lon,s_lat,e_lon,e_lat,m_lon,m_lat,coordinates
4134,LineString,"LINESTRING (104.1121239 30.6770965, 104.111863 30.6770169, 104.1111299 30.6767932, 104.1109248 30.6767306)",5.0,0,0,0,0,0,121.678,0,5529818288,5529818302,104.1121239,30.6770965,104.1109248,30.676730600000003,104.1115104,30.6769093,"[[104.1121239, 30.6770965], [104.111863, 30.6770169], [104.1111299, 30.6767932], [104.1109248, 30.6767306]]"
4135,LineString,"LINESTRING (104.1121239 30.6770965, 104.1126211 30.675947, 104.1124757 30.6757904, 104.1099471 30.6750342)",5.0,0,0,0,0,0,414.687,0,5529818288,1956554705,104.1121239,30.6770965,104.1099471,30.6750342,104.11179195,30.675967025,"[[104.1121239, 30.6770965], [104.1126211, 30.675947], [104.1124757, 30.6757904], [104.1099471, 30.6750342]]"
4136,LineString,"LINESTRING (104.1122245 30.6771272, 104.1121239 30.6770965)",5.0,0,0,0,0,0,10.208,0,5529818289,5529818288,104.1122245,30.6771272,104.1121239,30.6770965,104.1121742,30.677111850000006,"[[104.1122245, 30.6771272], [104.1121239, 30.6770965]]"
4137,LineString,"LINESTRING (104.1109248 30.6767306, 104.1094401 30.6762776)",,0,0,0,0,0,150.659,0,5529818302,2039550414,104.1109248,30.676730600000003,104.1094401,30.6762776,104.11018245,30.6765041,"[[104.1109248, 30.6767306], [104.1094401, 30.6762776]]"
4138,LineString,"LINESTRING (104.1109248 30.6767306, 104.111108 30.6762261)",6.0,0,0,0,0,0,58.77,0,5529818302,5529818303,104.1109248,30.676730600000003,104.111108,30.6762261,104.1110164,30.67647835,"[[104.1109248, 30.6767306], [104.111108, 30.6762261]]"
4139,LineString,"LINESTRING (104.1109248 30.6767306, 104.1111299 30.6767932, 104.111863 30.6770169, 104.1121239 30.6770965)",5.0,0,0,0,0,0,121.678,0,5529818302,5529818288,104.1109248,30.676730600000003,104.1121239,30.6770965,104.1115104,30.6769093,"[[104.1109248, 30.6767306], [104.1111299, 30.6767932], [104.111863, 30.6770169], [104.1121239, 30.6770965]]"
4140,LineString,"LINESTRING (104.111108 30.6762261, 104.1109248 30.6767306)",6.0,0,0,0,0,0,58.77,0,5529818303,5529818302,104.111108,30.6762261,104.1109248,30.676730600000003,104.1110164,30.67647835,"[[104.111108, 30.6762261], [104.1109248, 30.6767306]]"
4141,LineString,"LINESTRING (104.1165977 30.673099, 104.1160747 30.6744283)",4.0,0,0,0,0,0,156.045,0,5529818304,3562028075,104.1165977,30.673099,104.1160747,30.6744283,104.1163362,30.67376365,"[[104.1165977, 30.673099], [104.1160747, 30.6744283]]"
4142,LineString,"LINESTRING (104.1165977 30.673099, 104.1168897 30.6723517, 104.1171768 30.6716526)",4.0,0,0,0,0,0,170.106,0,5529818304,2651675850,104.1165977,30.673099,104.1171768,30.6716526,104.11688806666666,30.67236776666667,"[[104.1165977, 30.673099], [104.1168897, 30.6723517], [104.1171768, 30.6716526]]"
4143,LineString,"LINESTRING (104.1165977 30.673099, 104.1179677 30.6734662, 104.1186223 30.6736562, 104.1188517 30.6737275, 104.1196379 30.6739719, 104.1198646 30.6740707)",6.0,0,0,0,0,0,330.894,0,5529818304,5529818308,104.1165977,30.673099,104.1198646,30.6740707,104.11859031666668,30.67366525,"[[104.1165977, 30.673099], [104.1179677, 30.6734662], [104.1186223, 30.6736562], [104.1188517, 30.6737275], [104.1196379, 30.6739719], [104.1198646, 30.6740707]]"
4144,LineString,"LINESTRING (104.1198646 30.6740707, 104.1213498 30.6747179)",6.0,0,0,0,0,0,159.23,0,5529818308,3562028088,104.1198646,30.6740707,104.1213498,30.6747179,104.1206072,30.674394300000003,"[[104.1198646, 30.6740707], [104.1213498, 30.6747179]]"
4145,LineString,"LINESTRING (104.1198646 30.6740707, 104.1196379 30.6739719, 104.1188517 30.6737275, 104.1186223 30.6736562, 104.1179677 30.6734662, 104.1165977 30.673099)",6.0,0,0,0,0,0,330.894,0,5529818308,5529818304,104.1198646,30.6740707,104.1165977,30.673099,104.11859031666664,30.67366525,"[[104.1198646, 30.6740707], [104.1196379, 30.6739719], [104.1188517, 30.6737275], [104.1186223, 30.6736562], [104.1179677, 30.6734662], [104.1165977, 30.673099]]"
4146,LineString,"LINESTRING (104.1198646 30.6740707, 104.1192446 30.675159, 104.1183907 30.6755163)",5.0,0,0,0,0,0,225.575,0,5529818308,5529818310,104.1198646,30.6740707,104.1183907,30.6755163,104.11916663333334,30.67491533333333,"[[104.1198646, 30.6740707], [104.1192446, 30.675159], [104.1183907, 30.6755163]]"
4147,LineString,"LINESTRING (104.1183907 30.6755163, 104.1192446 30.675159, 104.1198646 30.6740707)",5.0,0,0,0,0,0,225.575,0,5529818310,5529818308,104.1183907,30.6755163,104.1198646,30.6740707,104.11916663333334,30.67491533333333,"[[104.1183907, 30.6755163], [104.1192446, 30.675159], [104.1198646, 30.6740707]]"
4148,LineString,"LINESTRING (104.122065 30.6807198, 104.1221522 30.6807466)",6.0,0,0,0,0,0,8.855,0,5529818315,8642947492,104.122065,30.6807198,104.1221522,30.680746600000003,104.1221086,30.6807332,"[[104.122065, 30.6807198], [104.1221522, 30.6807466]]"
4149,LineString,"LINESTRING (104.122065 30.6807198, 104.1222332 30.6803526, 104.1224572 30.6798388, 104.1228067 30.6791981, 104.1229055 30.6790517)",,0,0,0,0,1,202.416,0,5529818315,2653235046,104.122065,30.6807198,104.1229055,30.6790517,104.12249352,30.6798322,"[[104.122065, 30.6807198], [104.1222332, 30.6803526], [104.1224572, 30.6798388], [104.1228067, 30.6791981], [104.1229055, 30.6790517]]"
4150,LineString,"LINESTRING (104.1227036 30.6826595, 104.1238832 30.683041)",3.0,0,0,0,0,1,120.516,0,5529818316,5459472407,104.1227036,30.6826595,104.1238832,30.683041,104.1232934,30.68285025,"[[104.1227036, 30.6826595], [104.1238832, 30.683041]]"
4151,LineString,"LINESTRING (104.1227036 30.6826595, 104.1233257 30.6810694)",6.0,0,0,0,0,0,186.551,0,5529818316,5529818317,104.1227036,30.6826595,104.1233257,30.681069399999995,104.12301465,30.68186445,"[[104.1227036, 30.6826595], [104.1233257, 30.6810694]]"
4152,LineString,"LINESTRING (104.1233257 30.6810694, 104.1239371 30.6793918)",,0,0,0,0,0,195.489,0,5529818317,5529818318,104.1233257,30.681069399999995,104.1239371,30.6793918,104.1236314,30.680230600000005,"[[104.1233257, 30.6810694], [104.1239371, 30.6793918]]"
4153,LineString,"LINESTRING (104.1233257 30.6810694, 104.1227036 30.6826595)",,0,0,0,0,0,186.551,0,5529818317,5529818316,104.1233257,30.681069399999995,104.1227036,30.6826595,104.12301465,30.68186445,"[[104.1233257, 30.6810694], [104.1227036, 30.6826595]]"
4154,LineString,"LINESTRING (104.1233257 30.6810694, 104.1221522 30.6807466)",6.0,0,0,0,0,0,117.823,0,5529818317,8642947492,104.1233257,30.681069399999995,104.1221522,30.680746600000003,104.12273895,30.680908,"[[104.1233257, 30.6810694], [104.1221522, 30.6807466]]"
4155,LineString,"LINESTRING (104.1233257 30.6810694, 104.1233736 30.6810796, 104.1234752 30.681111, 104.1242649 30.6813163)",6.0,0,0,1,0,0,93.937,0,5529818317,6554361891,104.1233257,30.681069399999995,104.1242649,30.6813163,104.12360985,30.681144075,"[[104.1233257, 30.6810694], [104.1233736, 30.6810796], [104.1234752, 30.681111], [104.1242649, 30.6813163]]"
4156,LineString,"LINESTRING (104.1239371 30.6793918, 104.1233257 30.6810694)",6.0,0,0,0,0,0,195.489,0,5529818318,5529818317,104.1239371,30.6793918,104.1233257,30.681069399999995,104.1236314,30.680230600000005,"[[104.1239371, 30.6793918], [104.1233257, 30.6810694]]"
4157,LineString,"LINESTRING (104.1239371 30.6793918, 104.1229716 30.6790816)",,0,0,0,0,0,98.565,0,5529818318,8642947495,104.1239371,30.6793918,104.1229716,30.6790816,104.12345435,30.6792367,"[[104.1239371, 30.6793918], [104.1229716, 30.6790816]]"
4158,LineString,"LINESTRING (104.1239371 30.6793918, 104.1240923 30.6794358, 104.1252344 30.6797735)",4.0,0,0,1,0,0,131.124,0,5529818318,6050035400,104.1239371,30.6793918,104.1252344,30.6797735,104.12442126666669,30.6795337,"[[104.1239371, 30.6793918], [104.1240923, 30.6794358], [104.1252344, 30.6797735]]"
4159,LineString,"LINESTRING (104.1205264 30.6768284, 104.1241406 30.6776736)",,0,0,0,0,0,358.189,0,5529818319,2653235048,104.1205264,30.6768284,104.1241406,30.6776736,104.1223335,30.677251,"[[104.1205264, 30.6768284], [104.1241406, 30.6776736]]"
4160,LineString,"LINESTRING (104.1205264 30.6768284, 104.1213498 30.6747179)",,0,0,0,0,0,247.537,0,5529818319,3562028088,104.1205264,30.6768284,104.1213498,30.6747179,104.1209381,30.67577315,"[[104.1205264, 30.6768284], [104.1213498, 30.6747179]]"
4161,LineString,"LINESTRING (104.1205264 30.6768284, 104.1200347 30.6781608)",4.0,0,0,0,0,0,155.44,0,5529818319,5529818320,104.1205264,30.6768284,104.1200347,30.6781608,104.12028055,30.677494600000006,"[[104.1205264, 30.6768284], [104.1200347, 30.6781608]]"
4162,LineString,"LINESTRING (104.1200347 30.6781608, 104.1229055 30.6790517)",4.0,0,0,0,0,0,291.868,0,5529818320,2653235046,104.1200347,30.6781608,104.1229055,30.6790517,104.1214701,30.67860625,"[[104.1200347, 30.6781608], [104.1229055, 30.6790517]]"
4163,LineString,"LINESTRING (104.1200347 30.6781608, 104.1205264 30.6768284)",4.0,0,0,0,0,0,155.44,0,5529818320,5529818319,104.1200347,30.6781608,104.1205264,30.6768284,104.12028055,30.677494600000006,"[[104.1200347, 30.6781608], [104.1205264, 30.6768284]]"
4164,LineString,"LINESTRING (104.1200347 30.6781608, 104.1193554 30.6798733)",4.0,0,0,0,0,0,201.198,0,5529818320,8592062123,104.1200347,30.6781608,104.1193554,30.6798733,104.11969505,30.67901705,"[[104.1200347, 30.6781608], [104.1193554, 30.6798733]]"
4165,LineString,"LINESTRING (104.1264926 30.6778928, 104.1252344 30.6797735)",,0,0,0,0,0,241.27,0,5529818422,6050035400,104.1264926,30.6778928,104.1252344,30.6797735,104.1258635,30.67883315,"[[104.1264926, 30.6778928], [104.1252344, 30.6797735]]"
4166,LineString,"LINESTRING (104.1264926 30.6778928, 104.12547 30.6768526, 104.1253227 30.6767094)",6.0,0,0,0,0,0,172.727,0,5529818422,8642947501,104.1264926,30.6778928,104.1253227,30.6767094,104.12576176666668,30.6771516,"[[104.1264926, 30.6778928], [104.12547, 30.6768526], [104.1253227, 30.6767094]]"
4167,LineString,"LINESTRING (104.0850985 30.6558598, 104.0852501 30.6561083)",3.0,2,0,0,0,0,31.206,0,5530209135,5514341246,104.0850985,30.6558598,104.0852501,30.6561083,104.0851743,30.65598405,"[[104.0850985, 30.6558598], [104.0852501, 30.6561083]]"
4168,LineString,"LINESTRING (104.0850985 30.6558598, 104.084732 30.6552641)",3.0,2,0,0,0,0,74.944,0,5530209135,5530209137,104.0850985,30.6558598,104.084732,30.6552641,104.08491525,30.65556195,"[[104.0850985, 30.6558598], [104.084732, 30.6552641]]"
4169,LineString,"LINESTRING (104.084732 30.6552641, 104.0850985 30.6558598)",,2,0,0,0,0,74.944,0,5530209137,5530209135,104.084732,30.6552641,104.0850985,30.6558598,104.08491525,30.65556195,"[[104.084732, 30.6552641], [104.0850985, 30.6558598]]"
4170,LineString,"LINESTRING (104.0836482 30.6556164, 104.0842601 30.6565693)",5.0,0,0,0,0,0,121.049,0,5530209139,4903105811,104.0836482,30.6556164,104.0842601,30.656569300000005,104.08395415,30.65609285,"[[104.0836482, 30.6556164], [104.0842601, 30.6565693]]"
4171,LineString,"LINESTRING (104.0832528 30.6570327, 104.0842601 30.6565693)",2.0,3,0,0,0,1,109.265,0,5530209141,4903105811,104.0832528,30.6570327,104.0842601,30.656569300000005,104.08375645,30.656801,"[[104.0832528, 30.6570327], [104.0842601, 30.6565693]]"
4172,LineString,"LINESTRING (104.0832528 30.6570327, 104.0829133 30.6564959, 104.0826866 30.6562071, 104.0824803 30.655889, 104.0821252 30.6553286)",12.0,0,0,0,0,0,218.175,0,5530209141,5530209144,104.0832528,30.6570327,104.0821252,30.6553286,104.08269163999998,30.65619066,"[[104.0832528, 30.6570327], [104.0829133, 30.6564959], [104.0826866, 30.6562071], [104.0824803, 30.655889], [104.0821252, 30.6553286]]"
4173,LineString,"LINESTRING (104.0821252 30.6553286, 104.0824803 30.655889, 104.0826866 30.6562071, 104.0829133 30.6564959, 104.0832528 30.6570327)",12.0,0,0,0,0,0,218.175,0,5530209144,5530209141,104.0821252,30.6553286,104.0832528,30.6570327,104.08269163999998,30.65619066,"[[104.0821252, 30.6553286], [104.0824803, 30.655889], [104.0826866, 30.6562071], [104.0829133, 30.6564959], [104.0832528, 30.6570327]]"
4174,LineString,"LINESTRING (104.0787197 30.6591263, 104.0788072 30.6590862)",,3,0,0,0,1,9.483,0,5530209159,7813478102,104.0787197,30.659126300000004,104.0788072,30.6590862,104.07876345,30.65910625,"[[104.0787197, 30.6591263], [104.0788072, 30.6590862]]"
4175,LineString,"LINESTRING (104.0742801 30.6555953, 104.0751101 30.6567817, 104.0753276 30.6570844)",6.0,0,0,0,0,0,193.54,0,5530209164,6131637372,104.0742801,30.6555953,104.0753276,30.6570844,104.07490593333334,30.65648713333333,"[[104.0742801, 30.6555953], [104.0751101, 30.6567817], [104.0753276, 30.6570844]]"
4176,LineString,"LINESTRING (104.0742801 30.6555953, 104.0734371 30.656005, 104.0724482 30.6564856, 104.0723131 30.6565515, 104.0717499 30.6568435)",2.0,0,0,0,0,1,279.018,0,5530209164,1290303454,104.0742801,30.6555953,104.0717499,30.6568435,104.07284568,30.656296180000005,"[[104.0742801, 30.6555953], [104.0734371, 30.656005], [104.0724482, 30.6564856], [104.0723131, 30.6565515], [104.0717499, 30.6568435]]"
4177,LineString,"LINESTRING (104.0738408 30.6596982, 104.0736308 30.6594044)",5.0,0,0,0,0,0,38.35,0,5530209171,5530209174,104.0738408,30.6596982,104.0736308,30.6594044,104.0737358,30.659551300000004,"[[104.0738408, 30.6596982], [104.0736308, 30.6594044]]"
4178,LineString,"LINESTRING (104.0738408 30.6596982, 104.0732594 30.6600391, 104.0731976 30.6600753, 104.0725929 30.6603917)",5.0,0,0,0,0,0,142.154,0,5530209171,5530209173,104.0738408,30.6596982,104.0725929,30.6603917,104.073222675,30.660051075,"[[104.0738408, 30.6596982], [104.0732594, 30.6600391], [104.0731976, 30.6600753], [104.0725929, 30.6603917]]"
4179,LineString,"LINESTRING (104.0738408 30.6596982, 104.0743862 30.6604511, 104.0746905 30.6608928)",5.0,0,0,0,0,0,155.734,0,5530209171,5213238513,104.0738408,30.6596982,104.0746905,30.660892800000003,104.07430583333333,30.66034736666667,"[[104.0738408, 30.6596982], [104.0743862, 30.6604511], [104.0746905, 30.6608928]]"
4180,LineString,"LINESTRING (104.0725929 30.6603917, 104.0724075 30.6601202)",6.0,0,0,0,0,0,35.013000000000005,0,5530209173,5530209206,104.0725929,30.6603917,104.0724075,30.6601202,104.0725002,30.66025595,"[[104.0725929, 30.6603917], [104.0724075, 30.6601202]]"
4181,LineString,"LINESTRING (104.0725929 30.6603917, 104.0727607 30.660635, 104.0728042 30.6607011, 104.0728155 30.660916)",6.0,0,0,0,0,0,63.823,0,5530209173,5213238503,104.0725929,30.6603917,104.0728155,30.660916,104.072743325,30.66066095,"[[104.0725929, 30.6603917], [104.0727607, 30.660635], [104.0728042, 30.6607011], [104.0728155, 30.660916]]"
4182,LineString,"LINESTRING (104.0725929 30.6603917, 104.0731976 30.6600753, 104.0732594 30.6600391, 104.0738408 30.6596982)",5.0,0,0,0,0,0,142.154,0,5530209173,5530209171,104.0725929,30.6603917,104.0738408,30.6596982,104.073222675,30.660051075,"[[104.0725929, 30.6603917], [104.0731976, 30.6600753], [104.0732594, 30.6600391], [104.0738408, 30.6596982]]"
4183,LineString,"LINESTRING (104.0736308 30.6594044, 104.0738408 30.6596982)",5.0,0,0,0,0,0,38.35,0,5530209174,5530209171,104.0736308,30.6594044,104.0738408,30.6596982,104.0737358,30.659551300000004,"[[104.0736308, 30.6594044], [104.0738408, 30.6596982]]"
4184,LineString,"LINESTRING (104.0736308 30.6594044, 104.0741945 30.6591069)",5.0,0,0,0,0,0,63.258,0,5530209174,5530209175,104.0736308,30.6594044,104.0741945,30.6591069,104.07391265,30.65925565,"[[104.0736308, 30.6594044], [104.0741945, 30.6591069]]"
4185,LineString,"LINESTRING (104.0736308 30.6594044, 104.0732982 30.658955, 104.0732396 30.6588757)",5.0,0,0,0,0,0,69.688,0,5530209174,5530209212,104.0736308,30.6594044,104.0732396,30.6588757,104.07338953333333,30.659078366666662,"[[104.0736308, 30.6594044], [104.0732982, 30.658955], [104.0732396, 30.6588757]]"
4186,LineString,"LINESTRING (104.0741945 30.6591069, 104.0736308 30.6594044)",5.0,0,0,0,0,0,63.258,0,5530209175,5530209174,104.0741945,30.6591069,104.0736308,30.6594044,104.07391265,30.65925565,"[[104.0741945, 30.6591069], [104.0736308, 30.6594044]]"
4187,LineString,"LINESTRING (104.0741945 30.6591069, 104.0739867 30.6587569, 104.073583 30.6582188)",,0,0,0,0,0,114.913,0,5530209175,5530209180,104.0741945,30.6591069,104.073583,30.658218800000004,104.0739214,30.6586942,"[[104.0741945, 30.6591069], [104.0739867, 30.6587569], [104.073583, 30.6582188]]"
4188,LineString,"LINESTRING (104.0741945 30.6591069, 104.074334 30.6593022, 104.0744909 30.6595188)",5.0,0,0,0,0,0,53.86600000000001,0,5530209175,5530209176,104.0741945,30.6591069,104.0744909,30.6595188,104.0743398,30.6593093,"[[104.0741945, 30.6591069], [104.074334, 30.6593022], [104.0744909, 30.6595188]]"
4189,LineString,"LINESTRING (104.0744909 30.6595188, 104.074334 30.6593022, 104.0741945 30.6591069)",5.0,0,0,0,0,0,53.86600000000001,0,5530209176,5530209175,104.0744909,30.6595188,104.0741945,30.6591069,104.0743398,30.6593093,"[[104.0744909, 30.6595188], [104.074334, 30.6593022], [104.0741945, 30.6591069]]"
4190,LineString,"LINESTRING (104.0732192 30.6577738, 104.0735325 30.6581832, 104.073583 30.6582188)",5.0,0,0,0,0,0,60.747,0,5530209177,5530209180,104.0732192,30.6577738,104.073583,30.658218800000004,104.07344489999998,30.6580586,"[[104.0732192, 30.6577738], [104.0735325, 30.6581832], [104.073583, 30.6582188]]"
4191,LineString,"LINESTRING (104.073 30.6585429, 104.0732396 30.6588757)",5.0,0,0,0,0,0,43.528,0,5530209179,5530209212,104.073,30.6585429,104.0732396,30.6588757,104.0731198,30.6587093,"[[104.073, 30.6585429], [104.0732396, 30.6588757]]"
4192,LineString,"LINESTRING (104.073 30.6585429, 104.073583 30.6582188)",5.0,0,0,0,0,0,66.39699999999999,0,5530209179,5530209180,104.073,30.6585429,104.073583,30.658218800000004,104.0732915,30.65838085,"[[104.073, 30.6585429], [104.073583, 30.6582188]]"
4193,LineString,"LINESTRING (104.073 30.6585429, 104.0726445 30.6580661, 104.0723896 30.6577214, 104.0723203 30.6576277, 104.0720808 30.6572958, 104.0717499 30.6568435)",5.0,0,0,0,0,0,223.625,0,5530209179,1290303454,104.073,30.6585429,104.0717499,30.6568435,104.07236418333332,30.6576829,"[[104.073, 30.6585429], [104.0726445, 30.6580661], [104.0723896, 30.6577214], [104.0723203, 30.6576277], [104.0720808, 30.6572958], [104.0717499, 30.6568435]]"
4194,LineString,"LINESTRING (104.073583 30.6582188, 104.073 30.6585429)",,0,0,0,0,0,66.39699999999999,0,5530209180,5530209179,104.073583,30.658218800000004,104.073,30.6585429,104.0732915,30.65838085,"[[104.073583, 30.6582188], [104.073, 30.6585429]]"
4195,LineString,"LINESTRING (104.073583 30.6582188, 104.0735325 30.6581832, 104.0732192 30.6577738)",,0,0,0,0,0,60.747,0,5530209180,5530209177,104.073583,30.658218800000004,104.0732192,30.6577738,104.07344489999998,30.6580586,"[[104.073583, 30.6582188], [104.0735325, 30.6581832], [104.0732192, 30.6577738]]"
4196,LineString,"LINESTRING (104.073583 30.6582188, 104.0739867 30.6587569, 104.0741945 30.6591069)",,0,0,0,0,0,114.913,0,5530209180,5530209175,104.073583,30.658218800000004,104.0741945,30.6591069,104.07392140000002,30.6586942,"[[104.073583, 30.6582188], [104.0739867, 30.6587569], [104.0741945, 30.6591069]]"
4197,LineString,"LINESTRING (104.0753524 30.6592683, 104.0764566 30.6587257)",5.0,0,0,0,0,0,121.637,0,5530209202,5530209203,104.0753524,30.6592683,104.0764566,30.6587257,104.0759045,30.658997,"[[104.0753524, 30.6592683], [104.0764566, 30.6587257]]"
4198,LineString,"LINESTRING (104.0764566 30.6587257, 104.0753524 30.6592683)",5.0,0,0,0,0,0,121.637,0,5530209203,5530209202,104.0764566,30.6587257,104.0753524,30.6592683,104.0759045,30.658997,"[[104.0764566, 30.6587257], [104.0753524, 30.6592683]]"
4199,LineString,"LINESTRING (104.0764566 30.6587257, 104.0763629 30.65857, 104.0760735 30.6581336, 104.0760007 30.6580306)",12.0,0,0,0,0,0,88.765,0,5530209203,6131637376,104.0764566,30.6587257,104.0760007,30.658030600000004,104.076223425,30.658364975,"[[104.0764566, 30.6587257], [104.0763629, 30.65857], [104.0760735, 30.6581336], [104.0760007, 30.6580306]]"
4200,LineString,"LINESTRING (104.0764566 30.6587257, 104.0766669 30.6590573, 104.0771612 30.6598369)",12.0,0,0,0,0,0,140.745,0,5530209203,1305816694,104.0764566,30.6587257,104.0771612,30.6598369,104.07676156666666,30.659206633333334,"[[104.0764566, 30.6587257], [104.0766669, 30.6590573], [104.0771612, 30.6598369]]"
